path,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,result,runtime,result,runtime,result,runtime,result,runtime
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p13758_safety_0.smt2,0,0.9793381639756262,1,0.40959579893387854,1,5.515997715992853,1,608.2546609910205
QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.c.i.rlft3.pl.t2.fixed.t2__p8920_terminationG_0.smt2,0,0.8579040090553463,0,1201.3581942331512,1,11.071687481133267,1,6.039374531013891
QF_NIA/20170427-VeryMax/ITS/From_T2__oct_vs_subpoly.t2__p6294_terminationG_0.smt2,0,0.44947622204199433,1,0.22458917694166303,1,61.70176596590318,1,0.24812528095208108
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4431_safety_0.smt2,0,0.8106314889155328,1,0.28804243402555585,1,1.5308130199555308,1,2.113554012030363
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5532_safety_0.smt2,0,1.109989446005784,1,3.4995170722249895,1,7.559049566043541,0,1201.7473501521163
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10280_safety_0.smt2,0,0.526510859024711,0,1201.2153832390904,0,1201.7148179369979,0,1201.7209065270144
QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17554_terminationG_0.smt2,0,0.5805747910635546,0,1201.272075186018,0,1201.728362363996,0,1201.7233782510739
QF_NIA/20170427-VeryMax/SAT14/1203.smt2,0,1.5310960579663515,1,53.134332096902654,1,1.4570776668842882,1,5.06572835193947
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9236_safety_0.smt2,0,0.816964213969186,1,0.4270633799023926,1,5.357040103990585,1,1.1611783518455923
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Pure3Phase_true-termination.c__p25518_terminationG_0.smt2,0,0.7181799910031259,1,2.317689872113988,1,2.780435456894338,1,604.2824764789548
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8544_safety_0.smt2,0,1.2604693309403956,1,1.2160033178515732,1,1.4271888290531933,1,6.1775845310185105
QF_NIA/20170427-VeryMax/SAT14/850.smt2,0,0.9603987720329314,1,2.329997130902484,1,0.5350703389849514,1,0.766956034116447
QF_NIA/20170427-VeryMax/SAT14/1490.smt2,0,1.0460268469760194,1,0.5332297279965132,1,0.3504954429809004,1,1.2526781118940562
QF_NIA/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2_fixed__p16397_edge_closing_0.smt2,0,15.235819192021154,0,1201.221446393989,0,1201.7182346289046,0,1113.1808992139995
QF_NIA/20170427-VeryMax/SAT14/1529.smt2,0,1.6792096599237993,1,5.795955271925777,1,0.3951278938911855,1,2.9053200599737465
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test7.jar-obl-11__p12940_edge_closing_0.smt2,0,0.5855851030210033,1,1.0701473418157548,1,5.952414796920493,1,542.2069943929091
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14735_safety_0.smt2,0,0.8403480629203841,1,0.4340625621844083,1,2.491757688112557,1,422.18832736089826
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateRemoveAll.jar-obl-11__terminationS_15_0.smt2,0,11.081295232987031,1,79.78589585400186,1,277.6392126788851,0,1202.7403124540579
QF_NIA/20170427-VeryMax/ITS/From_T2__florian_sas2.t2__p32409_terminationG_0.smt2,0,0.9976524530211464,0,1201.350857235957,1,218.69240824109875,1,651.8052959339693
QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0.smt2,0,0.5320006670663133,1,0.22647879598662257,1,20.626410810044035,1,0.3372947718016803
QF_NIA/20220315-MathProblems/STC_0679.smt2,0,0.397123922011815,0,1201.2144441909622,0,1201.7207375899889,0,1201.7186461179517
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__svcomp_ex2.c__p25990_terminationG_0.smt2,0,0.8661232329905033,0,1201.4820820661262,0,1201.7127620638348,0,1201.7298405058682
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31166_terminationG_0.smt2,0,1.0638499449705705,1,1.6598634670954198,1,26.04704583901912,1,463.03875237703323
QF_NIA/20170427-VeryMax/ITS/From_T2__florian_sumit.t2__terminationQ_0_0.smt2,0,0.6426887169945985,1,1.1334091981407255,1,3.8384656680282205,1,1.3763210431206971
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p23608_safety_0.smt2,0,0.5542867610056419,1,0.2510085341054946,1,100.5450541190803,1,431.7391227930784
QF_NIA/20170427-VeryMax/ITS/From_T2__fun6.t2__p1093_terminationG_0.smt2,0,1.387201552046463,0,1201.404866621131,1,87.9493503801059,1,684.8253168249503
QF_NIA/20170427-VeryMax/ITS/From_T2__polyrank4.t2__p7518_terminationG_0.smt2,0,0.7230666179675609,1,0.4586326349526644,1,2.129249444929883,1,0.943184447940439
QF_NIA/20220315-MathProblems/STC_0360.smt2,0,0.42466135998256505,0,1201.2163259370718,1,3.905666248872876,1,181.90356776397675
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__terminationS_2_0.smt2,0,0.7036543869180605,1,0.3189602729398757,1,3.554916864959523,1,0.7860088241286576
QF_NIA/20170427-VeryMax/ITS/From_T2__pentagon.t2__p7134_edge_closing_0.smt2,0,0.7397045840043575,0,1201.2893699621782,0,1201.7115450170822,0,1201.7461548068095
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Power.jar-obl-10__p11782_terminationG_0.smt2,0,1.0725962279830128,1,1.0934952159877867,1,2.2499104940798134,1,5.056470877025276
QF_NIA/20170427-VeryMax/SAT14/663.smt2,0,1.2718210519524291,1,2.87214389978908,1,0.48100651800632477,1,8.573646957054734
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30875_safety_0.smt2,0,0.858429205021821,0,1201.2430206499994,0,1201.7427473140415,0,1201.7298495389987
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7956_safety_0.smt2,0,0.786403656937182,1,1.7649605970364064,1,6.955462343990803,1,422.7387640790548
QF_NIA/AProVE/aproveSMT1394189460402507471.smt2,0,0.4477886540116742,1,0.21888817311264575,1,0.7227486919146031,1,0.4688195609487593
QF_NIA/20170427-VeryMax/ITS/From_T2__pentagon.t2__p6990_edge_closing_0.smt2,0,0.538672169088386,0,1201.2142284959555,0,1201.714494288899,0,1201.7284749569371
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ComplxStruc.c__p22351_terminationG_0.smt2,0,0.6826991359994281,0,1201.21692988812,0,1201.7141822860576,0,1201.7312638990115
QF_NIA/20170427-VeryMax/SAT14/464.smt2,0,0.9681336380308494,1,4.312551063019782,1,0.40355518204160035,1,1.2825026749633253
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__2Nested_true-termination.c__p20190_terminationG_0.smt2,0,0.4641966529889032,1,0.7124149489682168,1,1.5514762660022825,1,565.3154705290217
QF_NIA/20210219-Dartagnan/ConcurrencySafety-Main/race-3_2-container_of-global-O0.smt2,1,70.32851329690311,0,1201.433416473912,1,14.368188510881737,1,80.54931995109655
QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24024_terminationG_0.smt2,0,0.5196757329395041,1,0.2939172931946814,1,0.4279116808902472,1,0.325489197159186
QF_NIA/20170427-VeryMax/ITS/From_T2__fun9.t2__p1412_edge_closing_0.smt2,0,0.8248360359575599,1,99.5534767950885,1,45.03379771485925,1,625.443616128061
QF_NIA/20170427-VeryMax/SAT14/76.smt2,0,0.8371565040433779,1,0.31372814485803246,1,0.3354360479861498,1,2.2110943731386214
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10986_safety_0.smt2,0,0.8450354429660365,1,0.4162256019189954,1,3.019956642994657,1,421.89484027493745
QF_NIA/20170427-VeryMax/ITS/From_T2__eric2.t2__p22031_edge_closing_0.smt2,0,1.3568197400309145,1,98.04607210401446,1,39.749687190167606,1,58.539444559952244
QF_NIA/20230321-UltimateAutomizerSvcomp2023/ps4-ll.c_13.smt2,0,0.38054054300300777,0,1201.4232985409908,0,1201.7115939219948,0,1201.718979730038
QF_NIA/20170427-VeryMax/ITS/From_T2__small04.t2__p23553_terminationG_0.smt2,0,0.4508332200348377,1,0.22414289601147175,1,33.80153682990931,1,0.2816636939533055
QF_NIA/20170427-VeryMax/SAT14/1931.smt2,0,0.43687022500671446,1,0.24534619692713022,1,0.5150271179154515,1,0.8720671001356095
QF_NIA/20170427-VeryMax/ITS/From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24912_terminationG_0.smt2,0,32.48137974005658,0,1201.2178922700696,0,1201.7227169659454,0,1107.0722135128453
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2_fixed__p25868_safety_0.smt2,0,0.46997973194811493,0,1201.219503663946,1,12.035475318087265,0,1201.7130927280523
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex3.06_false-termination.c__p21896_terminationG_0.smt2,0,0.5946602099575102,1,9.260622893925756,1,35.153521299827844,1,625.2431222330779
QF_NIA/20170427-VeryMax/ITS/From_T2__fourn.c.i.fourn.pl.t2.fixed.t2__p32623_edge_closing_0.smt2,0,0.900961815030314,1,4.482952505117282,1,46.054983312031254,1,61.45230937702581
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__FlattenTreeRec.jar-obl-9__p29627_terminationG_0.smt2,0,0.6662418319610879,0,1201.2526865391992,0,1201.710834397003,0,1201.7193401649129
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Flip2.c__p22917_terminationG_0.smt2,0,0.6024744820315391,1,0.3201632120180875,1,1.5216297451406717,1,0.41339412913657725
QF_NIA/20170427-VeryMax/SAT14/1566.smt2,0,2.6222802239935845,1,4.149618912022561,1,1.9900335280690342,1,2.028198988875374
QF_NIA/20220315-MathProblems/STC_0213.smt2,0,0.39969385601580143,0,1201.2159121281002,0,1201.7147901649587,0,1201.7488051590044
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Hanoi_plus_false-termination.c__p27150_terminationG_0.smt2,0,0.7939065170940012,0,1201.2396364328451,1,139.189730449114,0,1201.7129826780874
QF_NIA/20170427-VeryMax/SAT14/785.smt2,0,0.91808002803009,1,1.0977734138723463,1,0.4333696151152253,1,1.6880130709614605
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6760_safety_0.smt2,0,0.7600438400404528,0,1201.215929355938,0,1201.7146943251137,0,1201.739245299017
QF_NIA/20170427-VeryMax/ITS/From_T2__eric.t2__p22071_terminationG_0.smt2,0,0.7176544640678912,0,1201.2225471879356,0,1201.716663982952,0,1201.7157211049926
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_05.jar-obl-9__p11207_safety_0.smt2,0,0.4977607140317559,1,0.29287667805328965,1,3.952238188125193,1,1.0947180329822004
QF_NIA/20170427-VeryMax/SAT14/1838.smt2,0,0.8531257270369679,1,0.6706108930520713,1,0.3903153908904642,1,0.4515701539348811
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9081_safety_0.smt2,0,0.8930229499237612,1,1.847172873094678,1,1.4160968840587884,1,1.9956582870800048
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p20018_safety_0.smt2,0,0.835023759980686,1,0.4383237308356911,1,3.553065024781972,1,3.3804901079274714
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32513_safety_0.smt2,0,0.6169834230095148,1,0.5051308509428054,1,1.565936816856265,0,1201.7205043460708
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test2.jar-obl-8__p12810_terminationG_0.smt2,0,0.6819919409463182,0,1201.2142713770736,1,19.95794330793433,1,707.1254090720322
QF_NIA/20210219-Dartagnan/ReachSafety-Loops/lcm1_unwindbound20-O0.smt2,0,2.560466007096693,1,9.775775763904676,1,1.0826316399034113,1,1.200304924044758
QF_NIA/20170427-VeryMax/SAT14/1407.smt2,0,0.7880111039848998,1,0.24905402003787458,1,0.36253853305242956,1,122.09495497890748
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31473_safety_0.smt2,0,0.7548160130390897,0,1201.2498791438993,0,1201.7207093301695,0,1201.7169339729007
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__NonTermination1_false-termination.c__p24837_terminationG_0.smt2,0,0.4427467560162768,1,0.3041567401960492,1,2.0670884158462286,0,1201.7133673999924
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Test6.jar-obl-13__terminationS_38_0.smt2,0,2.3019015419995412,1,3.1825156009290367,1,22.231545804068446,1,50.7994610730093
QF_NIA/20170427-VeryMax/ITS/From_T2__mc91test.t2__p3316_terminationG_0.smt2,0,0.9879689230583608,0,1201.2281676970888,0,1201.7150233888533,0,1201.7372350899968
QF_NIA/AProVE/aproveSMT1265961604869732423.smt2,0,0.5639007850550115,1,0.21935553709045053,1,0.35985569888725877,1,0.32766355806961656
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p25402_safety_0.smt2,0,0.5518941689515486,1,0.23647292703390121,1,29.125587461981922,1,420.6644233050756
QF_NIA/20170427-VeryMax/ITS/From_T2__n-6.t2_fixed__p4794_edge_closing_0.smt2,0,0.47432964900508523,1,63.543357877992094,1,0.6159754730761051,1,481.42395806405693
QF_NIA/20170427-VeryMax/ITS/From_T2__fast_poll.t2__term_unfeasibility_1_0.smt2,0,1.021986136911437,1,0.4388992111198604,1,2.8506800741888583,1,3.0625055860728025
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7269_safety_0.smt2,0,0.776806203997694,1,2.6217830679379404,1,0.33763178810477257,1,2.8586965219583362
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20524_safety_0.smt2,0,0.5865448880940676,1,0.4761686569545418,1,3.6982309680897743,1,424.0579541979823
QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4933_terminationG_0.smt2,0,0.5798816690221429,0,1201.2160420760047,1,146.51478096004575,0,1201.7160941518378
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5555_safety_0.smt2,0,0.6874238529708236,1,0.6833362451288849,1,2.1252842568792403,0,1201.7124095831532
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p26306_terminationG_0.smt2,0,0.8332533879438415,0,1201.2309991731308,0,1201.7158447708935,1,848.1450719549321
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30081_safety_0.smt2,0,0.7327801160281524,0,1201.2156950868666,0,1201.713746753987,0,1201.7256893529557
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p30855_safety_0.smt2,0,0.8650506309932098,1,0.7427107898984104,1,2.3343185409903526,1,546.8795004179701
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31385_safety_0.smt2,0,0.5362541860667989,1,0.2620081079658121,1,0.9910061880946159,1,420.9026667140424
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ex03_rec.jar-obl-8__p29151_terminationG_0.smt2,0,0.5029166579479352,0,1201.2458908290137,0,1201.7509991158731,0,1201.7398202829063
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__MainGet.jar-obl-10__p10682_edge_closing_0.smt2,0,0.5343881039880216,1,0.7158914590254426,1,1.87161732185632,1,459.1133964811452
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_05.jar-obl-9__p11249_edge_closing_0.smt2,0,0.5219765660585836,1,0.6133124269545078,1,44.46988718910143,1,420.79125527478755
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-filtered.t2__p21633_terminationG_0.smt2,0,1.1730491239577532,0,1201.287301682867,0,1201.7130823580083,0,1201.7348716310225
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32305_safety_0.smt2,0,0.8479817939223722,1,0.2505523518193513,1,12.103537026094273,1,0.9083506239112467
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9388_safety_0.smt2,0,1.4525351830525324,1,2.6041861849371344,1,7.4744638479314744,1,437.05446805711836
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29733_safety_0.smt2,0,0.5533509090309963,0,1201.3235937731806,0,1201.7146764339413,0,1201.7278257070575
QF_NIA/20170427-VeryMax/SAT14/1667.smt2,0,0.5842867420287803,1,0.38509106589481235,1,1.0870890270452946,1,0.5249059530906379
QF_NIA/20170427-VeryMax/ITS/From_T2__weakness.t2__p25665_terminationG_0.smt2,0,0.6822508859913796,1,1.7030638200230896,1,202.30420728796162,1,7.894913119031116
QF_NIA/20220315-MathProblems/MC_07.smt2,0,0.7842398140346631,0,1201.252608365845,0,1201.714271173114,0,1201.7167341660243
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31556_safety_0.smt2,0,0.743426606990397,0,1201.215016744798,0,1201.7155989541207,0,1201.7533721148502
QF_NIA/20220315-MathProblems/STC_0220.smt2,0,0.381332416087389,0,1201.2145714510698,0,1201.7311325629707,0,1201.7421818429139
QF_NIA/20170427-VeryMax/SAT14/1109.smt2,0,1.0050603580893949,1,29.267123588826507,1,0.4023082540370524,1,6.080829880898818
QF_NIA/20220315-MathProblems/STC_0604.smt2,0,0.3950041129719466,1,0.23942817701026797,1,21.430839844048023,1,534.8833552750293
QF_NIA/20170427-VeryMax/SAT14/313.smt2,0,0.6447011269629002,1,0.3389037810266018,1,0.2964241181034595,1,0.7406906720716506
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__NO_10.jar-obl-8__p11283_terminationG_0.smt2,0,0.5024279130157083,0,1201.216689178953,0,1201.7149404690135,0,1201.7331498079002
QF_NIA/20170427-VeryMax/ITS/From_T2__apchildlive-succeed.t2__p16429_terminationG_0.smt2,0,4.425919522065669,1,4.508300521876663,1,4.363890025066212,1,5.38086806004867
QF_NIA/AProVE/aproveSMT1904205801033572938.smt2,0,0.5349298709770665,1,0.21943159005604684,1,2.5211440748535097,1,0.2751348288729787
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__NO_10.c__p24695_terminationG_0.smt2,0,0.542077505029738,0,1201.2150867278688,1,1.9366532939020544,0,1201.7142460779287
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31034_safety_0.smt2,0,0.6977299739373848,1,0.8029644677881151,1,2.282261819113046,0,1201.7165552128572
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32115_safety_0.smt2,0,1.0297545060748234,1,0.6661238381639123,1,25.989578028908,1,433.1283989448566
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ex04_rec.jar-obl-8__p29167_terminationG_0.smt2,0,0.4789710020413622,1,3.046207759063691,1,3.7707873780746013,0,1201.7417634860612
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p28672_safety_0.smt2,0,0.5469510779948905,0,1201.2233018481638,1,12.966757284011692,1,471.8183954269625
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2178_safety_0.smt2,0,0.7975136269815266,1,0.3376718631479889,1,229.3577437279746,1,4.2999154520221055
QF_NIA/20170427-VeryMax/ITS/From_T2__Prim_4.t2__terminationS_12_0.smt2,0,0.9116151209454983,1,0.40584327513352036,1,7.2237631699536,1,3.811593111138791
QF_NIA/AProVE/aproveSMT1783503320687046642.smt2,0,0.4468630760675296,1,0.22226304886862636,1,0.7090894379653037,1,0.6080774869769812
QF_NIA/AProVE/aproveSMT6052830108522035817.smt2,0,0.7038937780307606,1,0.26015901914797723,1,1.7998281079344451,1,0.3652940378524363
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8920_safety_0.smt2,0,0.878081850009039,1,5.031745634973049,1,11.5525153928902,1,1.9227226211223751
QF_NIA/20170427-VeryMax/ITS/From_T2__apchild-live.t2__p16625_terminationG_0.smt2,0,15.61243331397418,0,1201.2535632799845,1,6.462629999034107,1,741.2285565289203
QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__terminationS_18_0.smt2,0,2.022197403013706,1,0.27642613812349737,1,20.467098909895867,1,5.5916988651733845
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__List.jar-obl-12__p10209_edge_closing_0.smt2,0,0.575659393100068,1,0.2739306930452585,1,1.1443691060412675,1,432.4092349738348
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31075_safety_0.smt2,0,0.7723245429806411,1,8.282867060042918,1,5.526235645869747,1,540.5149293520954
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__even_rec.jar-obl-8__p29059_terminationG_0.smt2,0,0.44511723809409887,1,0.3246631878428161,1,1.640884845983237,0,1201.7183138420805
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__svcomp_ex2.c__p25912_terminationG_0.smt2,0,0.7723271870054305,0,1201.2403686521575,0,1201.7150678811595,0,1201.7271966619883
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Hanoi_3vars_false-termination.c__p26961_terminationG_0.smt2,0,0.5455785689409822,1,1.1537648260127753,1,2.7402238009963185,1,442.7601812139619
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ComplInterv3.c__p22290_terminationG_0.smt2,0,0.4644344529369846,1,0.28734557097777724,1,1.3245217679068446,0,1201.7197299150284
QF_NIA/20220315-MathProblems/STC_0314.smt2,0,0.3962194549385458,0,1201.2148231728934,1,1.2786570319440216,1,434.7341234628111
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__ChawdharyCookGulwaniSagivYang-ESOP2008-aaron12_true-termination.c__p20875_terminationG_0.smt2,0,0.5940251700812951,0,1201.2255110868718,0,1201.7156330579892,0,1201.7200785509776
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-4-filtered.t2__p22553_safety_0.smt2,0,0.8643593030283228,0,1201.216201842064,1,69.95021383697167,1,546.8451518910006
QF_NIA/20170427-VeryMax/ITS/From_T2__bakery.t2__p17175_terminationG_0.smt2,0,0.7796741439960897,0,1201.594478368992,0,1201.717477642931,0,1201.7200131160207
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31453_safety_0.smt2,0,0.7480070380261168,1,0.25155185791663826,0,1201.7144032060169,1,420.9304517451674
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2_fixed__p10735_safety_0.smt2,0,0.5148186810547486,0,1201.281329991063,0,1201.723099024035,0,1201.7232705380302
QF_NIA/20210219-Dartagnan/ReachSafety-Loops/cohendiv-ll_valuebound100-O0.smt2,0,3.7294608489610255,1,22.08461770694703,1,0.8567365671042353,1,1.4227494189981371
QF_NIA/20170427-VeryMax/ITS/From_T2__small35.t2__p24079_terminationG_0.smt2,0,0.5196783009450883,1,3.169293137965724,1,0.6450131670571864,1,0.42160725500434637
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6352_safety_0.smt2,0,0.7516488030087203,0,1201.2174459630623,0,1201.7137997809332,0,1201.7184216869064
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31325_safety_0.smt2,0,0.5591120140161365,1,0.2934031959157437,1,15.725680762901902,1,480.77419649786316
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Exc4.jar-obl-8__p29276_safety_0.smt2,0,0.46963178098667413,1,0.2760268228594214,1,8.186412755865604,1,420.9256813360844
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2,0,1.8244912819936872,1,17.566435144050047,1,52.02482918021269,0,1201.738810744835
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-flip2.jar-obl-8__p13963_edge_closing_0.smt2,0,0.5549587289569899,1,0.6072886039037257,1,3.6221362869255245,1,601.8386483478826
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31964_safety_0.smt2,0,0.4874843950383365,1,0.24836044409312308,1,0.8539875198621303,1,0.36941432603634894
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8267_safety_0.smt2,0,0.8863782379776239,1,0.8485568461474031,1,7.145745157031342,1,19.19499585404992
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p28358_safety_0.smt2,0,0.5619838929269463,1,0.22542444407008588,1,0.7949815620668232,1,423.3333151158877
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-complxStruc.jar-obl-8__p13418_terminationG_0.smt2,0,0.5904463559854776,1,0.24378740997053683,1,0.7342562968842685,1,0.3016814209986478
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3-new.t2_fixed__p21821_safety_0.smt2,0,0.6764446330489591,0,1201.2819454099517,1,5.417048041941598,1,1.687928952043876
QF_NIA/AProVE/aproveSMT1161948753263403680.smt2,0,0.4097701290156692,1,0.22066598408855498,1,0.29736699094064534,1,0.2428589619230479
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p23687_safety_0.smt2,0,0.47278242697939277,0,1201.2320566910785,0,1201.7145560570061,0,1201.716054233024
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31380_safety_0.smt2,0,0.6843339359620586,1,0.5653277169913054,1,2.1602934151887894,0,1201.7324998180848
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-n1.t2_fixed__p23129_edge_closing_0.smt2,0,0.96072361106053,1,0.32134650414809585,1,1.7106484200339764,1,21.655712393810973
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14256_safety_0.smt2,0,0.8380413100821897,1,0.4329573540017009,1,4.281068429118022,1,3.593822554918006
QF_NIA/20170427-VeryMax/SAT14/855.smt2,0,0.6304840999655426,1,0.31391975306905806,1,0.43693898199126124,1,0.5575602150056511
QF_NIA/20170427-VeryMax/ITS/From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25025_safety_0.smt2,0,0.5163910919800401,1,0.2766542211174965,1,1.1897326039616019,1,1.9089356870390475
QF_NIA/20170427-VeryMax/CInteger/Ton_Chanh_15__Hanoi_plus_false-termination.c__p27179_terminationG_0.smt2,0,0.7252395818941295,1,1.4177904571406543,1,1.6864022698719054,1,0.9560001499485224
QF_NIA/20220315-MathProblems/STC_0669.smt2,0,0.42294365901034325,0,1201.2167631241027,1,28.51052475301549,0,1201.7271255049855
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6199_safety_0.smt2,0,0.8829261360224336,1,0.26679931092076004,1,0.952329448889941,1,1.8755106390453875
