path,OSTRICH,,Z3-Noodler,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/68939860255622fdaee22eda91c0541ed6c9bf29d0b89f0975f57c1a.smt2,1,9.688320887973532,1,0.2534903190098703,1,0.30349284899421036,1,0.25581556209363043
QF_SLIA/20240411-redos_attack_detection/sat/1733_attack.smt2,1,17.03555804397911,1,2.896947461878881,0,1201.724472705042,0,1201.7198872810695
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/d30b84e9d35c755532cf50c258ace38928f5661b6d8cfe6e14f090f5.smt2,1,14.260563182178885,1,0.510063064051792,1,0.3848807842005044,1,0.3881526989862323
QF_SLIA/20240411-redos_attack_detection/sat/1952_attack.smt2,1,10.374536158051342,1,0.2680897081736475,0,1072.4036246999167,1,367.91140139405616
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-normalize-headers/d9d12c18984695e51dcf9dde1d1d7824710363b8d66d450dacac7d7d.smt2,1,3.257606236031279,1,0.3088511750102043,1,0.3234596720431,1,0.2357745161280036
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/a7b3a344ac631da1132da9e65730b6d8271fd04126df7144b9da7c74.smt2,1,2.8841115089599043,1,0.2695054488722235,1,0.2747539458796382,1,0.2602249390911311
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-translate-translate-fuzz.smt2,1,1.5054762358777225,1,0.2420045011676848,1,0.2953153040725738,1,0.2261841951403767
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition/b58626d489c978e7249f053625026101afccee6d794c9acb765c61a2.smt2,1,10.919429209083319,1,0.48530567390844226,1,0.295205261092633,1,0.323547740932554
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-addStrings/428.smt2,1,1.3619800149463117,1,0.2503485439810902,1,0.28155268100090325,1,0.25747094093821943
QF_SLIA/20180523-Reynolds/kaluza/unsat/big/8022.corecstrs.readable.smt2,1,40.37497853394598,1,1.2610902229789644,1,12.21937100100331,1,300.7412284191232
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/leetcode_int-add_binary/1058.smt2,1,5.944572550943121,1,0.39606309891678393,1,0.44661912810988724,1,0.8808906360063702
QF_SLIA/20230327-stringfuzz-lu/generated/regexbig/regex-big-00127-5.smt2,1,1.7891406600829214,1,0.2734060510993004,1,63.449736955109984,1,300.65248556714505
QF_SLIA/2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/2293.smt2,1,3.5533754599746317,1,0.2462977161630988,1,0.29386700014583766,1,0.28726514894515276
QF_SLIA/20180523-Reynolds/kaluza/sat/small/8829.corecstrs.readable.smt2,1,1.4782819510437548,1,0.24237687210552394,1,0.2662813379429281,1,0.23316724481992424
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/9938e81fe03672a3cbe24b33552c52d0ffc27870ec2c3e2da2c96d33.smt2,0,1201.2820210240316,1,0.5721341301687062,1,0.31913968408480287,1,0.3761581259313971
QF_SLIA/20240411-redos_attack_detection/sat/2532_attack.smt2,1,10.377050343900919,1,0.2405500349123031,0,1201.717486504931,1,777.560577961849
QF_SLIA/2019-full_str_int/py-conbyte_z3seq/leetcode_int-add_binary/889.smt2,1,1.6495568039827049,1,0.2800962128676474,1,0.2753052960615605,1,0.2404041290283203
QF_SLIA/20230329-denghang/instance49922.smt2,1,1.4021006440743804,1,0.28729575499892235,1,0.37911679106764495,1,0.23396326508373022
QF_SLIA/20180523-Reynolds/kaluza/sat/small/7649.corecstrs.readable.smt2,1,1.458823632914573,1,0.2510192901827395,1,0.2797338501550257,1,0.251198184909299
QF_SLIA/20240411-redos_attack_detection/sat/502_attack.smt2,1,10.948394638020545,1,0.24261318077333272,0,1201.7134199771099,0,1201.7256640489213
QF_SLIA/20190311-str-small-rw-Noetzli/str-term-small-rw/str-term-small-rw_295.smt2,1,2.308860685909167,1,0.24647601088508964,1,0.3355241611134261,1,300.3715702590998
QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-031-graft-graft-multiply.smt2,1,1.758819981943816,1,0.24412377295084298,1,0.2911675551440567,1,0.25504149310290813
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-td/httplib2/httplib2-entry-disposition/5aaca16661048017e5477f5a8b6795bc9173927eb7c37d5568380a7d.smt2,1,11.205923944013193,1,0.47836957685649395,1,0.30069748614914715,1,0.36239957087673247
QF_SLIA/20180523-Reynolds/kaluza/sat/small/12907.corecstrs.readable.smt2,1,1.435921410098672,1,0.26914464496076107,1,0.2672662250697613,1,0.22488142387010157
QF_SLIA/20230327-stringfuzz-lu/generated/regexsmall/regex-small-00019-13.smt2,1,1.5223576668649912,1,0.24409264791756868,1,0.3157246329355985,1,126.46270568598993
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/767b7e63e2baae0557a6dbe5a8cc7c9f8e4b824f2f2c1601978d9ae2.smt2,1,2.740319602191448,1,0.2670394228771329,1,0.280234077014029,1,0.2780917009804398
QF_SLIA/20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition/b23330ad6e8c5839de9d74b138557db7f7ae9ab93d2ac5d178f863ef.smt2,1,10.68910344899632,1,0.36840279097668827,1,0.3076710819732398,1,0.2911226209253073
